code_postal,code_type_local,longitude,latitude,valeur_fonciere_x,surface_reelle_bati,nombre_pieces_principales,surface_terrain,valeur_fonciere_y,pourcentage,categorie
75014,2,2.319029,48.831826,312000,44,3,0,430000,37.82051282051282,12
75014,2,2.319978,48.829886,282000,42,2,0,438000,55.319148936170215,12
75014,2,2.320767,48.834967999999996,160000,22,1,0,208000,30.0,11
75014,2,2.321325,48.831373,152000,22,1,0,188000,23.68421052631579,11
75014,2,2.321915,48.825068,347000,40,2,0,375000,8.069164265129682,10
75014,2,2.324586,48.832298,305000,44,2,0,307750,0.9016393442622951,9
75014,2,2.325335,48.842187,152000,16,1,0,162500,6.907894736842105,10
75014,2,2.327241,48.823267,324000,52,2,0,504380,55.67283950617284,12
75014,2,2.327484,48.831806,422750,50,2,0,760000,79.7752808988764,13
75014,2,2.327775,48.831471,110000,12,1,0,137000,24.545454545454547,11
75014,2,2.32832,48.830846,510000,43,2,0,591250,15.931372549019608,11
75014,2,2.329596,48.823935,144850,25,1,0,160000,10.459095616154643,11
75014,2,2.3296669999999997,48.824378,418000,62,3,0,541071,29.442822966507176,11
75014,2,2.329719,48.824044,351300,42,3,0,390000,11.016225448334756,11
75014,2,2.330756,48.82503,220000,30,2,0,265000,20.454545454545453,11
75014,2,2.331891,48.839073,346600,35,2,0,268000,-22.677437968840163,6
75014,2,2.332548,48.826669,148000,16,1,0,190183,28.502027027027026,11
75014,2,2.333104,48.830104999999996,315000,30,2,0,275000,-12.698412698412698,6
75014,2,2.337803,48.826867,199500,25,1,0,261000,30.827067669172934,11
75014,2,2.341084,48.823164,190000,30,1,0,185368,-2.437894736842105,8
75015,2,2.278968,48.835506,353300,46,2,0,344666,-2.4438154542881403,8
75015,2,2.282058,48.837996999999994,413100,43,3,0,462000,11.837327523602033,11
75015,2,2.282936,48.844594,633000,75,3,0,700000,10.584518167456556,11
75015,2,2.283891,48.834990000000005,468700,60,4,0,605010,29.08256880733945,11
75015,2,2.284624,48.844696,350000,21,1,0,220833,-36.904857142857146,1
75015,2,2.288959,48.835617,300000,40,2,0,300000,0.0,8
75015,2,2.289151,48.849921,210000,23,2,0,290000,38.095238095238095,12
75015,2,2.289175,48.837608,290000,88,4,0,805500,177.75862068965517,5
75015,2,2.289415,48.841365,487465,60,3,0,580000,18.98290133650621,11
75015,2,2.289562,48.842372,445000,46,3,0,505630,13.624719101123596,11
75015,2,2.290016,48.836139,414100,51,2,0,434000,4.805602511470659,9
75015,2,2.290482,48.832258,165300,22,1,0,212000,28.251663641863278,11
75015,2,2.290522,48.840683,295600,35,3,0,230000,-22.19215155615697,6
75015,2,2.290966,48.841057,600000,73,3,0,660000,10.0,10
75015,2,2.291693,48.838467,244000,32,1,0,110000,-54.91803278688525,0
75015,2,2.29189,48.845791,430000,44,2,0,452500,5.232558139534884,10
75015,2,2.29201,48.838916,178500,20,1,0,200000,12.044817927170868,11
75015,2,2.29202,48.837564,436750,50,3,0,520000,19.06124785346308,11
75015,2,2.2920409999999998,48.835361999999996,930532,90,4,0,850000,-8.654404147304982,7
75015,2,2.292196,48.836264,535000,70,3,0,649000,21.30841121495327,11
75015,2,2.292801,48.831159,540000,69,4,0,180000,-66.66666666666667,0
75015,2,2.29295,48.849171999999996,132000,14,1,0,147807,11.975,11
